date,source,headline,entities
2018-08-18,daily_nation,Kericho medic arrested for demanding Sh9 bribe,kericho
2018-08-18,daily_nation,Raila Odinga condemns MPs for allegations of bribery,"raila, parliament"
2018-08-19,daily_nation,: Revamp NYS to end graft,nys
2018-08-19,daily_nation,Raila: Take fight against graft down to counties,raila
2018-08-19,daily_nation,WAMUGUNDA: Be honest and consistent to win graft war,wamugunda
2018-08-20,daily_nation,Corruption derails geothermal firm's key projects,gdc
2018-08-20,daily_nation,Wamalwa urges governors to back anti-graft war,wamalwa
2018-08-20,standard,Why Kidero<U+92>s trial over graft has failed to kick off,kidero
2018-08-21,daily_nation,EACC arrests man as he attempts to bribe Sonko,"eacc, sonko"
2018-08-21,daily_nation,Kajwang denies bribe claims in Ruaraka land probe by Senate,"kajwang, ruaraka, senate"
2018-08-21,standard,Ruaraka Land Debacle: Committee summon Francis Mburu to substantiate bribe claims,"ruaraka, francis mburu"
2018-08-21,standard,EACC CEO denies taking Sh36m bribe,"eacc, waqo"
2018-08-22,daily_nation,SHAW: Graft war must not end at court charges let us secure convictions,shaw
2018-08-23,business_daily,Arrest warrant for hiding NYS staff linked to graft,nys
2018-08-23,daily_nation,Homa Bay graft suspects freed on bail,homa bay
2018-08-24,standard,Secret graft dossier that angered Uhuru,uhuru
2018-08-25,standard,Homa Bay Senator Moses to record statement over corruption allegations,"homa bay, moses"
2018-08-26,daily_nation,KAPARO: Graft fight key in achieving housing dream,kaparo
2018-08-27,daily_nation,KAGWANJA: Ipsos graft survey exposes the bad and ugly of opinion polls,"ipsos, kagwanja"
2018-08-27,standard,Uhuru: Spare not even my family in graft purge,uhuru
2018-08-27,standard,Land owners shut 1 SGR sites as fresh claims of bribery emerge,sgr
2018-08-29,business_daily,WACHIRA: Graft a major contributor to Kenya<U+92>s current debt crisis,wachira
2018-08-29,daily_nation,Nairobi  to tighten noose on graft: Elachi,"nairobi, elachi"
2018-08-29,daily_nation,JSC meets over top judge's graft case -,jsc
2018-08-30,standard,Migori  officials face graft charges,migori  
2018-08-30,standard,Uhuru May sign deal to return graft cash,uhuru
2018-08-30,standard,Haji must know political goodwill to fight graft is limited,haji
2018-08-30,standard,Kipkoech TanuiHaji must know political goodwill to fight graft is limited,"kipkoech tanui, haji"
2018-08-30,daily_nation,Land bribery claim: Lusaka now demands answers,lusaka
2018-08-30,standard,Senior cop seized in Sh2 bribery trap,police
2018-08-30,standard,How police killed man <U+91>for failing to pay a bribe<U+92>,police
2018-08-31,daily_nation,Former AK official handed life ban over Nike corruption,ak
2018-08-31,daily_nation,Theresa May spoils party for graft lords -,theresa may
2018-08-31,standard,Kamotho WaiganjoWith just one mistep the ongoing war on graft turned political,kamotho waiganjo
2018-08-31,daily_nation,Sugar report: House team to probe bribery claims,parliament
2018-08-31,standard,Two MPs facing probe in Parliament bribery claims,parliament
2018-09-01,daily_nation,: UK pledge to return stolen funds welcome,uk
2018-09-01,daily_nation,Haji office staff caught in anti-corruption net,haji
2018-09-01,standard,Raila Odinga warns ODM MPs against politicising war against graft,"raila, odm, parliament"
2018-09-01,standard,Raila Ruto's big yes to graft purge,"raila, ruto"
2018-09-02,business_daily,s KINOTI: Winning graft war can spur economic growth,kinoti
2018-09-02,daily_nation,Raila: I fully endorse ongoing war on corruption,raila
2018-09-02,daily_nation,Why Samburu leaders want graft charges against PS dropped,"samburu, agriculture ministry, richard lesiyampe"
2018-09-02,standard,David OgindeThe graft dilemma: Eye for eye or blanket amnesty?,david oginde
2018-09-02,standard,Mudavadi claims fuel levy to repay loans that were stolen,mudavadi
2018-09-03,daily_nation,GUYO: To eradicate graft Judiciary must grow a strong backbone,"guyo, judiciary"
2018-09-04,daily_nation,War on corruption: EACC delivers status report,eacc
2018-09-04,daily_nation,GAITHO: Let<U+92>s drop the antiquated <U+91>our people<U+92> in anti-corruption war,gaitho
2018-09-04,star,Six top Thika Training Institute officials arrested over embezzlement of Sh27m,thika training institute
2018-09-06,daily_nation,Mudavadi links new fuel tax to corruption -,mudavadi
2018-09-06,daily_nation,EACC is investigating over 3 corruption reports involving state,eacc
2018-09-06,standard,Former DPP Philip Murgor speaks on prosecuting graft | PART TWO,"dpp, philip murgor"
2018-09-07,daily_nation,KAPARO: War on corruption meant to save Kenyans,kaparo
2018-09-08,daily_nation,Corruption case against Evans Kidero adjourned defense team decries,kidero
2018-09-09,daily_nation,WARIGI: Immigration clean-up should form part of anti-graft battle,warigi
2018-09-09,business_daily,EACC seeks 8 former Busia MCAs over mini-budget bribery scam,"eacc, mca, busia"
2018-09-09,standard,Speaker summons MPs over bribery,parliament
2018-09-10,daily_nation,This is what Uhuru told me about the ongoing fight against corruption,uhuru
2018-09-10,standard,Egerton varsity boss Mwonya suspended over graft claims,"mwonya, egerton university"
2018-09-12,daily_nation,DPP gets nod to amend graft charges against 3 Nyeri officials,"dpp, nyeri"
2018-09-12,daily_nation,MUGWANGA: Let top lawyers prosecute graft cases,mugwanga
2018-09-12,daily_nation,KIPLAGAT: Our war on corruption ought to evolve into a national movement,kiplagat
2018-09-13,daily_nation,: Penalty on banks over NYS will aid graft war,nys
2018-09-13,standard,Alexander ChagemaI can tell you for sure Mr DP,"alexander chagema, ruto"
2018-09-13,standard,Graft to cost Kenya more in loans warns World Bank,world bank
2018-09-16,daily_nation,Suspended Egerton University VC denies graft allegations,egerton university
2018-09-16,daily_nation,Four Meru land officers arrested over corruption,"meru, land ministry"
2018-09-17,daily_nation,Treasury tightens project supervision to fight corruption,treasury
2018-09-17,daily_nation,WAMUGUNDA: Why we all must fight graft monster,wamugunda
2018-09-17,daily_nation,ATWOLI: Our <U+91>dream<U+92> of corruption is alive and well,atwoli
2018-09-17,standard,Why DPP wants Mwilu<U+92>s case moved to anti-graft court,"dpp, mwilu"
2018-09-20,standard,High Court advocate proposes death sentence for corruption suspects,high court
2018-09-20,standard,US may help Liberia retrieve stolen Sh1 billion,"usa, liberia"
2018-09-21,standard,Duale named as House probes bribery claims,"duale, parliament"
2018-09-26,standard,: IFMIS cannot cure runaway corruption,ifmis
2018-09-26,daily_nation,How Israel China firms bribe Kenyan officials,"israel, china"
2018-09-27,daily_nation,7 Nyeri  officials charged with graft,nyeri
2018-09-28,business_daily,CBK warns banks of stiff sanctions if found aiding graft,cbk
2018-09-28,daily_nation,Sonko testifies in Sh1m bribery case,sonko
2018-10-02,daily_nation,War against corruption scaring the guilty says Raila,raila
2018-10-02,daily_nation,Anti-graft war scaring the guilty says Raila -,raila
2018-10-02,daily_nation,Leave graft war to experts Ruto tells Raila -,"raila, ruto"
2018-10-02,daily_nation,How ex-Kenya Power bosses aided graft,kplc
2018-10-02,daily_nation,Ministry of Interior is most corrupt as EACC release's corruption,"ministry of interior, eacc"
2018-10-03,business_daily,27 set to testify in Kidero graft case,kidero
2018-10-03,standard,Chiefs<U+92> offices a den of graft EACC audit says,eacc
2018-10-04,standard,National Assembly to visit the washrooms where lawmakers are alleged to have received bribes,parliament
2018-10-05,daily_nation,Kwame KWAME: There's everything wrong with EACC waxing spiritual on corruption,"eacc, kwame"
2018-10-05,business_daily,DPP says no to UK travel for tycoon in Sonko bribery case,"dpp, uk, sonko, praful kumar"
2018-10-06,daily_nation,Governor Njuki defends ex-Rea boss on graft claims,"njuki, tharaka, rea, nganga munyu"
2018-10-06,standard,KANU Chairman Gideon Moi wants women to spearhead the fight against corruption,"kanu, gideon"
2018-10-06,standard,Anti-corruption court orders Hassan Wario to surrender to police before Thursday,"hassan wario, police"
2018-10-07,daily_nation,EACC asks Rea for files to aid graft probe,"eacc, rea"
2018-10-08,daily_nation,Kepsa calls for a clampdown on corruption and misuse of assets,kepsa
2018-10-11,standard,Kisumu clinician jailed for bribery,kisumu
2018-10-13,daily_nation,Uhuru speaks tough on war against graft,uhuru
2018-10-13,daily_nation,ICPAK probes members in graft war,icpak
2018-10-15,daily_nation,EACC arrests two Kirinyaga officials over bribery,"eacc, kirinyaga"
2018-10-16,business_daily,Wario Keino risk arrest in Rio graft,"wario keino, rio"
2018-10-16,daily_nation,Auditor-General in jobs row with staff over Sh2m bribe,auditor general
2018-10-19,standard,Two suspects in the 48 million shillings Kenya Power graft case are facing a fresh charges,kplc
2018-10-19,standard,Kenya must help Juba recover stolen wealth,south sudan
2018-10-19,standard,DPP should urgently go after those who've stolen KDF land,"dpp, kdf"
2018-10-21,star,Rain continues to beat Obado could face gun and graft charges,obado
2018-10-21,star,DPP taps top lawyers for corruption battle,dpp
2018-10-23,daily_nation,GAITHO: War on graft crime more open but beware of false reportage,gaitho
2018-10-24,standard,Ouko reveals how MCAs steal funds,"ouko, mca"
2018-10-25,daily_nation,Anti-graft war on right track: Raila,raila
2018-10-25,daily_nation,ONYANGO-OBBO: How corruption <U+91>helped<U+92> Kenya to be world<U+92>s marathon king,onyango obbo
2018-10-25,daily_nation,Chemelil bosses embezzled over Sh2m says Ouko,"ouko, chemelil"
2018-10-26,standard,Savula Itemere in court to face graft charges,"savula, itemere, court"
2018-10-29,business_daily,NYS graft trial starts with four suspects on the run,nys
2018-10-30,daily_nation,Ex-CS Kamau opposes consolidation of graft case,kamau
2018-10-30,daily_nation,GUYO: EACC will need more than the Bible to end corruption,"guyo, eacc"
2018-10-30,standard,Put corruption suspects in jail President Uhuru tells Judiciary,"uhuru, judiciary"
2018-10-30,standard,Governor Obado<U+92>s homes raided in graft probe,obado
2018-10-30,star,Special anti-graft prosecutors Gakuo's posthumous quest Sonko's CECs contracts: Your Breakfast Briefing,"gakuo, sonko"
2018-10-31,star,ANNE KIPROTICH: Graft war won in the conscience,anne kiprotich
2018-11-02,daily_nation,Uhuru: Convictions key to success of anti-graft drive,uhuru
2018-11-05,star,Handshake licence to steal public funds <U+96> Mudavadi,mudavadi
2018-11-05,star,Steer clear of graft DPP Haji warns new prosecutors,"dpp, haji"
2018-11-06,standard,Report on House bribery claims not ready,parliament
2018-11-08,business_daily,Ouko allowed to settle Sh2m bribery claim suit out of court,ouko
2018-11-08,daily_nation,MCA Malde 'asked in vain for Sh5.7m bribe',"malde, nairobi, concord hotel"
2018-11-09,star,I'm not high priest of corruption: Maraga hits back at haters,maraga
2018-11-09,star,Sexual harassment graft rife at AU Commission - report,au
2018-11-09,star,Bribery choking Chinese trade in Kenya embassy official says,china
2018-11-12,business_daily,Uhuru 'confident' of graft convictions,uhuru
2018-11-12,star,Tighten oversight role to end corruption Mudavadi tells MPs,"mudavadi, parliament"
2018-11-15,star,Judiciary biggest impediment to fight against corruption and hate speech says MP Kamanda,"kamanda, judiciary"
2018-11-17,star,Monica Juma wants her name expunged from PAC report on graft,"monica juma, pac"
2018-11-19,daily_nation,Boinnet: Shabaab did not bribe police,"boinnet, alshabaab, police"
2018-11-20,daily_nation,Ruto allies fight back over graft claims,ruto
2018-11-20,star,KDF recruitment is free of bribery top officer assures,kdf
2018-11-21,daily_nation,MPs could have been bribed in sugar report,parliament
2018-11-22,daily_nation,Nock secretary steps aside over graft probe,nock
2018-11-23,star,Local lawyers fear handling DCJ Mwilu graft case says DPP,"dcj, mwilu, dpp"
2018-11-23,star,Rift MPs furious over graft purges,"rift, parliament"
2018-11-23,daily_nation,DPP: Akasha judges face arrest over bribes,"dpp, akasha"
2018-11-24,daily_nation,Maraga defends judges over graft,maraga
2018-11-24,daily_nation,KWEYU: Cheating in exams breeds corruption,kweyu
2018-11-24,star,Joe Sang top KPC managers arrested over graft,"joe sang, kpc"
2018-11-25,star,EX-NHIF boss Simeon Kirgotty two others arrested over Sh1.5b graft,"nhif, simeon kirgotty"
2018-11-25,star,ODPP approves prosecution of three Chinese over SGR ticketing bribe,"odpp, china, sgr"
2018-11-29,daily_nation,Police on the spot over bribery claims,police
2018-11-29,daily_nation,City union officials cleared in Sonko bribery case,"sonko, ncwu"
2018-11-29,standard,MPs block DCI EACC from investigating lawmakers linked to bribery claims,"dci, eacc, parliament"
2018-11-29,standard,EACC police hunt for DCI officers caught soliciting for Sh1 million bribe,"eacc, dci"
2018-11-29,star,15 cops arrested with Sh11 bribes from motorists in Kwale,"police, kwale"
2018-11-29,star,MPs adopt report stopping EACC DCI probe into sugar bribery claims,"eacc, dci, parliament"
2018-11-30,standard,Makau MutuaTo end corruption Uhuru should ban harambees by State officials,"makau, uhuru"
2018-11-30,star,DPP wants Orengo out of DCJ Mwilu corruption case,"dpp, orengo, dcj, mwilu"
2018-11-30,daily_nation,: Probe MPs<U+92> bribery claim,parliament
2018-12-01,daily_nation,Former anti-graft officer faults transfer of Miwani land,miwani
2018-12-01,star,Ex-senator Gwendo starts jail term for stealing Sh2.2m,joy gwendo
2018-12-01,standard,Chinese in SGR bribery case sent back to jail,"chna, sgr"
2018-12-04,daily_nation,MPs reject Juma's bid to clear her name in graft scandal,"monica juma, pac"
2018-12-04,standard,Haji's Demands: DPP wants law to help anti graft war calls for suspect to step aside from office,"haji, dpp"
2018-12-04,standard,DP William Ruto: Don<U+92>t politicise the fight on graft,ruto
2018-12-04,star,War on graft key to boosting ties with Kenya US says,usa
2018-12-05,business_daily,Haji hires UK lawyer to try graft cases,"uk, haji"
2018-12-05,daily_nation,Graft choking Kenya's criminal justice system: US official,usa
2018-12-05,daily_nation,London's Khawar Qureshi takes on Kenya's graft cases,"uk, khawar qureshi, kenya"
2018-12-05,business_daily,US official declines to comment on Kenyans bribed by the Akashas,"usa, akasha"
2018-12-06,daily_nation,NYAGA: Citizen education in curriculum to boost war against corruption,nyaga
2018-12-06,standard,Corruption purge splits North Rift leaders,north rift
2018-12-06,star,We've prevented taxpayers from losing Sh27m to graft - EACC,eacc
2018-12-06,star,Graft purge should not scare you unless you're guilty Ruto tells civil servants,ruto
2018-12-06,star,KOIGI: Parliament and corruption are bedfellows protecting each other,"koigi, parliament"
2018-12-06,star,Bribe thirsty cops irk Maralal bar owners,"maralal, police"
2018-12-07,star,Orengo 'fights' Uhuru visit 218 maize debacle Kenyans hail anti-graft war: Your Breakfast Briefing,"orengo, uhuru"
2018-12-07,star,Uhuru<U+92>s anti-graft war winning public support,uhuru
2018-12-07,star,Uhuru<U+92>s goodwill on anti-corruption crusade commendable,uhuru
2018-12-07,star,Carry your own cross - Kuttuny Tiren tell graft suspects,"kuttuny, tiren"
2018-12-08,business_daily,NYS made parastatal with board to tame graft,nys
2018-12-08,daily_nation,US pleased with Kenya's anti-graft war,usa
2018-12-08,standard,British High Commissioner to Kenya NIC Hailey speaks on corruption in Kenya (Part 2),"uk, nic hailey"
2018-12-08,star,Everyone to carry own cross in corruption cases Raila declares,raila
2018-12-08,star,Anti-graft agency nabs trader NCPB managers,"ncpb, eacc"
2018-12-08,star,KPC bosses deny stealing Sh1.9bn in Kisumu scandal,"kpc, kisumu"
2018-12-08,star,Jersey agrees to return Sh516 million graft proceeds stashed in its offshore banks,jersey
2018-12-08,star,[] No community is targetted in corruption fight just thieves - Uhuru,uhuru
2018-12-08,star,Uhuru warns graft lords UHC rollout Matatu menace: Your Breakfast Briefing,"uhuru, uhc"
2018-12-09,daily_nation,Anti-graft war muddies Ruto's 222l bid,ruto
2018-12-10,standard,Kalenjin MPs differ bitterly on war against graft,"kalenjin, parliament"
2018-12-10,star,You have the support power to end graft Uhuru told,uhuru
2018-12-10,star,Ongwae pledges ruthless graft war to boost growth,ongwae
2018-12-10,star,Don<U+92>t ethnicise graft Wanjala tells implicated MPs,"wanjala, parliament"
2018-12-11,business_daily,WATIMA: Scale up fight against corruption,watima
2018-12-11,daily_nation,Raila: Anti-graft war targeting individuals,raila
2018-12-11,daily_nation,GAITHO: Politicising war on graft akin to fanning ethnic violence,gaitho
2018-12-11,standard,United Against Graft: Kenya Jersey sign new agreement to repatriate stolen money| #TheBigStory,jersey
2018-12-11,star,Uhuru hints referendum  EACC broom Graft killing family businesses: Your Breakfast Briefing,"uhuru, eacc"
2018-12-11,star,KOIGI: State capture frustrates war on corruption,koigi
2018-12-11,star,Graft arrests on Friday no bail till Monday <U+96> Atwoli,atwoli
2018-12-12,daily_nation,Jersey Island to send back graft money,jersey
2018-12-12,standard,"President Uhuru's \""unshakable resolve\"" in the war against corruption",uhuru
2018-12-13,business_daily,Uhuru hits out at lenient bail terms for graft suspects,uhuru
2018-12-13,daily_nation,Uhuru's advice to corruption whistleblowers,uhuru
2018-12-14,business_daily,DCI turns anti-graft guns on senior Posta managers,"dci, posta"
2018-12-14,daily_nation,OBBO: Graft is evil why does it bring out the <U+91>best<U+92> in our thieves?,obbo
2018-12-14,standard,Outgoing EACC CEO Halake Waqo's misses in corruption fight,"eacc, waqo"
2018-12-14,star,Three KPA retirement scheme officials wanted over Sh7 million graft case,kpa
2018-12-14,star,Graft war about crime suspects not communities DCI assures,dci
2018-12-15,star,Alfred Keter survives poll petition pledges to fight graft lords,keter
2018-12-15,star,Expect a roller coaster ride in coming year DPP tells graft lords,dpp
2018-12-15,daily_nation,Warma official arrested over Sh317 bribe,warma
2018-12-17,star,DPP Haji's resolve Linturi's wife files divorce Uhuru anti-graft rattle: Your Breakfast Briefing,"dpp, haji, linturi, uhuru"
2018-12-18,standard,Court rejects attempt of DPP DCI to gag media over high corruption cases,"dpp,dci, court"
2018-12-18,star,Uhuru<U+92>s ruthless graft purge rattles top dogs,uhuru
2018-12-18,star,Form commission of inquiry to tame graft Uhuru told,uhuru
2018-12-19,business_daily,Documents hitch in Kenya Power transformer graft probe analysis,kplc
2018-12-19,daily_nation,We have backup of graft evidence: NLC,nlc
2018-12-19,standard,Port chiefs accused of stealing Sh7 million,kpa
2018-12-20,daily_nation,Ex-CS Kamau's graft case appeals raise questions,kamau
2018-12-20,daily_nation,Haji revives graft case against KPA officials,"haji, kpa"
2018-12-20,star,Ojienda among 21 graft suspects to be arraigned,ojienda
2018-12-21,daily_nation,Witness clears DCI in Kenya Power graft case,"dci, kplc"
2018-12-21,standard,Why Court of Appeal threw out corruption case against Ndung<U+92>u,"court of appeal, ndungu"
2018-12-21,star,Raila calls for unity in war on corruption impunity,raila
2018-12-22,star,PATRICK GATHARA: 219: Ruto graft war and debt,"patrick gathara, ruto"
2018-12-23,daily_nation,: Anti-graft body must now redeem its image,eacc
2018-12-23,standard,Gideon urges leaders to boost fight against corruption,gideon
2018-12-24,business_daily,ODOTE: Corruption knows no age group,odote
2018-12-24,daily_nation,GUYO: Youth are not the inventors of corruption give them a chance,guyo
2018-12-26,star,Finance Bill drama sugar bribery dominate Parliament's 218 chronicles,parliament
2018-12-28,star,I<U+92>ll rid Kenya of corruption new EACC boss promises,eacc
2018-12-29,standard,Musalia Mudavadi speaks on Kenya's accrued debt and the fight against corruption,mudavadi
2018-12-29,standard,Eyes on Judiciary as corruption cases spark fierce debate,judiciary
2018-12-31,star,Lack of public participation in Sonko's administration aiding corruption poor service delivery,sonko
2018-12-31,star,NGOVI KITAU: Fight graft through citizens<U+92> assembly,ngovi kitau
2019-01-01,star,Why corruption war should extend to money laundering <U+96> Swiss envoy,switzerland
2019-01-02,standard,DPP should be wary of moral hazard pitfalls in war against corruption,dpp
2019-01-04,business_daily,Mystery Ifmis account used to steal nurses cash,ifmis
2019-01-05,standard,Raila: Judiciary hindrance to war on graft,"raila, judiciary"
2019-01-08,standard,Maraga AG clash on prosecution of graft,"maraga, ag"
2019-01-09,daily_nation,SHAW: Good prospects in 219 though corruption could ruin it for us,shaw
2019-01-09,daily_nation,CHEBOI: Use law on right to information to fight graft,cheboi
2019-01-09,daily_nation,Aukot slams govt over graft war,aukot
2019-01-09,daily_nation,Two ex-EACC staff jailed over bribery,eacc
2019-01-10,business_daily,Fresh evidence dogs Ojaamong graft suit,ojaamong
2019-01-10,daily_nation,WARUTERE: Time we reformed procurement payment systems to stem graft,warutere
2019-01-10,star,Detectives to probe MPs over bribery claims in sugar report,parliament
2019-01-11,daily_nation,Raila blames courts for derailing war on graft,raila
2019-01-11,standard,DPP Noordin Haji wins first round in Mwilu graft case,"dpp, haji, mwilu"
2019-01-11,star,Friday arrests won<U+92>t end graft says CJ Maraga,maraga
2019-01-11,star,Maraga tells magistrates to win back public trust in war againt corruption,maraga
2019-01-12,daily_nation,Stolen KPC millions traced to Kulei accounts,"kpc, kulei"
2019-01-13,daily_nation,MWANGI: How lawyers are actors and accessories to corruption in Kenya,mwangi
2019-01-15,star,Barring state officers from private business will fight corruption <U+96> Duale,duale
2019-01-18,business_daily,Haji defends hiring of Queen<U+92>s Counsel in Mwilu corruption case,"haji, mwilu, uk"
2019-01-18,daily_nation,CHURCHILL: Multi-sectoral initiative to boost graft war,churchill
2019-01-19,star,PARAS SHAH: Graft makes Kenya a target for terrorists,paras shah
2019-01-20,daily_nation,Terror suspects' car number plate saga shifts focus on graft at KRA,kra
2019-01-20,daily_nation,WAMUGUNDA: Is corruption to blame for terror raids?,wamugunda
2019-01-22,star,Lawyer defends Judiciary over blame in fi ght against corruption,judiciary
2019-01-24,daily_nation,WARUTERE: Fighting corruption creating jobs can curb terrorist attacks,warutere
2019-01-24,standard,Mystery of 'strange orders' in graft war as DCI DPP complain about lenient judiciary | Press Review,"dci, dpp"
2019-01-25,business_daily,DPP vows to lock out graft suspects from office,dpp
2019-01-25,daily_nation,Judiciary once again accused of slowing down the war on graft,judiciary
2019-01-25,standard,Still friends! Uhuru Ruto bromance during anti-corruption event (photos),"uhuru, ruto"
2019-01-25,star,will speed up investigation trial of graft cases - Haji,haji
2019-01-26,daily_nation,Graft war: Uhuru identifies Kenyans of virtue,uhuru
2019-01-26,daily_nation,Buhari suspends chief justice over graft charges,buhari
2019-01-26,daily_nation,Uhuru leads pledges on graft -,uhuru
2019-01-26,daily_nation,Uhuru to close anti-graft meeting -,uhuru
2019-01-26,daily_nation,Paul Kihara points out loophole in anti-graft war,paul kihara
2019-01-26,daily_nation,CJ Maraga denies courts are slowing down fight against graft,"cj, maraga"
2019-01-26,standard,Chief Justices David Maraga wants judges to quicken graft cases,"cj, maraga"
2019-01-26,star,Sluggishness political wars and graft hurt projects in Mombasa,mombasa
2019-01-27,daily_nation,: Judiciary must do more to fight graft,judiciary
2019-01-27,standard,Inside story of Sh2m bribe claims being probed by DCI,dci
2019-01-29,standard,Why Rift Valley bears greatest blame for corruption,rift valley
2019-01-29,star,Graft suspect in Sh2bn looting from Migori awarded state job,migori
2019-01-29,star,Free for all gaping graft loopholes drag Kiambu back in development,kiambu
2019-01-29,star,Police take bribes to allow banned disco matanga in Kilifi <U+96> residents,kilifi
2019-01-30,business_daily,: Kenya Burundi trail EAC in war on graft,"kenya, burundi, eac"
2019-01-30,business_daily,EACC wants Ojienda case against probe moved to graft court,"eacc, ojienda"
2019-01-30,star,EACC targets Sh29bn stolen since 213 polls,eacc
2019-01-31,standard,Matiang'i warns CSs on tenders corruption,"matiangi, cabinet"
2019-01-31,standard,Anti-corruption officers seize policeman,police
2019-01-31,standard,CJ Maraga admits challenges in graft fight,"cj, maraga"
2019-02-01,star,Ruto isn't the target in graft war - Raila,"ruto, raila"
2019-02-01,business_daily,Ouko Sh2m bribe talks with staff stall,ouko
2019-02-02,daily_nation,Maraga's anti-graft plans take shape,maraga
2019-02-02,daily_nation,: Judiciary must up its game in war on graft,judiciary
2019-02-02,star,A governor and some CECs from a South Rift county are in panic after the new Ethics and Anti-Corruption Commission CEO...,"south rift, eacc"
2019-02-04,business_daily,Wife of KRA employee loses Sh19.6m in anti-graft purge,kra
2019-02-04,daily_nation,OPANY: Centralised ads procurement a conduit for graft slows,opany
2019-02-05,daily_nation,Sh3bn graft money recovered says AG,ag
2019-02-05,business_daily,2 ex-NSSF staff fined Sh1.3 million for bribery,nssf
2019-02-06,daily_nation,MP<U+92>s brother denies stealing CDF cheques,"cdf, mwingi central, gideon mulyungi"
2019-02-06,daily_nation,NTSA gets new board amid graft claims,ntsa
2019-02-06,daily_nation,SHAW: We can easily ratchet up the war on graft,shaw
2019-02-07,standard,Bribery claims: CSs invite Haji Kinoti,"haji, kinoti"
2019-02-08,star,Works on three Sh9 billion dam projects in Rift Valley suspended over graft,rift valley
2019-02-09,daily_nation,Kwame KWAME: Government should rethink its approach in the fight against corruption,kwame
2019-02-11,standard,Is Judiciary the weak link in the fight against corruption? (Part 1) |Checkpoint,judiciary
2019-02-11,star,Sack CSs linked to graft <U+96> Uhuru urged,"uhuru, cabinet"
2019-02-13,business_daily,DPP in talent search to beef up war on graft,dpp
2019-02-13,business_daily,IKUNDA: War on graft will not be easy but it must be fought,ikunda
2019-02-13,business_daily,Mombasa tops in the size of building permit bribes,mombasa
2019-02-14,daily_nation,GOR: To end graft should we kill all lawyers?,gor
2019-02-15,standard,Haji Kinoti probe bribery of CSs in foreign capitals,"haji, kinoti, cabinet"
2019-02-19,star,Majority of Kenyans believe Uhuru can't fight corruption - poll,uhuru
2019-02-20,standard,Uhuru: If I've committed any crime jail me but my fight against corruption is unstoppable| PUNCHLINE,uhuru
2019-02-21,daily_nation,Anti-graft agency wants bigger office,eacc
2019-02-21,standard,Uhuru furious with Cabinet members fingered over graft,"uhuru, cabinet"
2019-02-21,standard,6 CSs implicated in graft scandals,"cabinet, rotich, balala, willy bett, matiangi, kinyua"
2019-02-21,star,The Ethics and Anti-Corruption Commission Western Kenya regional office has been put on the spot following...,"eacc, western"
2019-02-22,star,Uhuru to sack more CSs Ruto-Raila graft war Asbel Kiprop's return: Your Breakfast Briefing,"uhuru, ruto, raila"
2019-02-22,star,EXPERT COMMENT: Corruption is a threat to Uhuru legacy,uhuru
2019-02-23,standard,Haji: 88 Corruption cases will return Sh16.8 billion,haji
2019-02-24,daily_nation,ATWOLI: Graft fight an existential struggle for Kenya,atwoli
2019-02-24,star,You<U+92>re not above the law Raila tells Ruto in war on corruption,"raila, ruto"
2019-02-25,daily_nation,Uhuru dilemma in Cabinet graft probe,"uhuru, cabinet"
2019-02-25,standard,Senators face off over war on corruption Ruto,"senate, ruto"
2019-02-26,daily_nation,The money Haji needs for graft war,haji
2019-02-26,standard,The public will come for you if you don't act on corruption says Uhuru,uhuru
2019-02-26,star,MP urges Uhuru to go for stolen funds,uhuru
2019-02-26,star,Fight graft before it kills the country Jirongo tells Uhuru,"jirongo, uhuru"
2019-02-27,star,Top parliamentary organisation seeks AU help to fight corruption,"au, parliament"
2019-02-27,star,We won't allow propaganda exaggerations to derail war on graft - Ruto,ruto
2019-02-28,daily_nation,Sh83m stolen from City Hall Nairobi,nairobi
2019-02-28,star,A magistrate in Western Kenya is on the spot over bribery allegations. The randy magistrate allegedly received Sh3 million...,"western, magistrate"
2019-03-01,standard,Graft: Raila and Ruto face off,"raila, ruto"
2019-03-01,standard,Kenyans are fed up with Jubilee<U+92>s corruption,jubilee
2019-03-01,star,[] Uhuru using handshake war on graft to extend term - MP Oscar Sudi,"uhuru, oscar sudi"
2019-03-02,daily_nation,Anti-graft war must not be politicised says Raila,raila
2019-03-02,daily_nation,OGUDA: We<U+92>ve sanctioned corruption,oguda
2019-03-02,standard,Ruto: Anti-graft war shouldn't be witch hunt,ruto
2019-03-02,standard,Haji: I will update public on corruption cases under probe,haji
2019-03-02,star,Leave DCI Kinoti alone and don<U+92>t politicise corruption war legislator tells Murkomen,"murkomen, dci, kinoti"
2019-03-02,star,MACHEL WAIKENDA: Graft convicts deserve death,machel waikenda
2019-03-02,star,Ruto ally slams leaders using graft claims to <U+91>ruin DP<U+92>s 222 aspirations<U+92>,ruto
2019-03-02,star,Uhuru scoffs at Ruto<U+92>s allies vows graft fight unstoppable,"uhuru, ruto"
2019-03-02,star,Naming corrupt state officers helps war on graft <U+97> Orengo,orengo
2019-03-03,daily_nation,WARIGI: Stop the talk let<U+92>s get ruthless on corruption and its,warigi
2019-03-03,daily_nation,KABAGE: Moral re-armament will win war on graft,kabage
2019-03-03,standard,Murkomen Orengo differ on how to fight corruption,"murkomen, orengo"
2019-03-03,star,Raila: How do you know only Sh7bn was stolen?,raila
